{'__module__': '__main__', '__dict__': <attribute '__dict__' of 'Flag' objects>, '__weakref__': <attribute '__weakref__' of 'Flag' objects>, '__doc__': None, 'diff_path': '/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3', 'anchor': 0, 'dataset_train_name': 'members', 'dataset_test_name': 'nonmembers', 'attack': 'MoFit', 'T': 1000, 'even_num': 10, 'max_n_samples': 1, 'max_clid_samples': 1, 'trials_eacht': 1, 'train_batch_size': 8, 'dataloader_num_workers': 0, 'resolution': 512, 'image_column': 'image', 'caption_column': 'text', 't_sec': 100, 'timestep': 10, 'stpsnumi': 1, 'outdir': 'path/to/../MoFit/Results/COCO', 'dataset_config_name': None, 'cache_dir': None, 'train_data_dir': None}	/mnt/nas5/joonsung/SD_finetuned/sd-COCO-checkpoint-3	
0.46621	-0.01243	0.0061295	0.023018	-0.00061208	0.4656
0.29037	-0.0011472	-0.0034622	0.0053715	-0.0019495	0.28842
0.41739	-0.014583	-0.0071692	-0.0014525	-0.0076869	0.4097
0.52853	0.0095862	-0.0017979	-0.00036567	0.0069399	0.53547
0.40155	-0.0053475	0.002104	-0.01448	-0.0068845	0.39467
0.48244	0.010679	0.0068932	0.0032705	0.0024566	0.4849
0.32323	-0.0013828	-0.0015121	-0.0052347	-0.0070032	0.31623
0.34264	0.0024993	0.0014693	0.0010031	-0.0011746	0.34146
0.43112	-0.0022763	-0.0067768	0.0011368	-0.010362	0.42076
0.44064	-0.0056435	-0.0058072	-0.0030186	-0.0018397	0.4388
0.41367	-0.0049329	0.0015461	0.0036894	0.00033987	0.41401
0.35166	-0.0055829	-0.0078307	-0.0051345	-0.0019917	0.34967
0.36842	0.006819	0.0086308	-0.0021825	0.0055168	0.37393
0.35588	-0.0057107	-0.001037	-0.0013811	0.0043391	0.36022
0.44383	-0.00067744	-0.00020212	0.0064126	0.0051831	0.44901
0.37492	0.01983	0.018782	-0.00027305	0.016427	0.39134
0.33718	0.0037751	0.014732	0.0060448	0.011412	0.34859
0.45195	0.02191	0.010703	0.0047638	0.016125	0.46808
0.38078	0.004844	0.008434	0.0067973	0.0010456	0.38182
0.43228	0.0074911	0.013213	0.010019	0.011204	0.44348
0.45494	0.0061789	-0.0055112	0.014483	0.011689	0.46662
0.5393	0.001579	-0.0056508	0.0043737	-0.0016714	0.53763
0.45004	0.0095925	0.012827	0.0073513	0.013589	0.46363
0.47165	-0.0042723	0.012402	0.0048291	0.0031233	0.47477
0.49886	0.02125	-0.0026692	0.014184	0.020301	0.51916
0.44567	-0.0029924	0.0026475	0.0087543	-0.00045779	0.44521
0.52032	-0.00083846	0.0065373	-0.009376	-0.0014411	0.51888
0.37153	-0.0038982	-0.00087756	-0.0047315	-0.0020994	0.36943
0.41685	0.018114	0.0041371	0.0016977	0.021784	0.43863
0.42421	0.0031084	0.0045199	-0.013633	0.0065411	0.43075
0.4095	-0.00045764	0.0093412	0.0029642	0.0045168	0.41402
0.48294	-0.001552	0.0084789	0.003829	0.0033533	0.48629
0.42158	-0.00097105	0.035919	-9.501e-05	0.017945	0.43953
0.45837	-0.012582	-0.0092694	0.0033691	-0.011335	0.44703
0.46087	-0.0019252	0.001785	-0.0042823	-0.0028442	0.45802
0.38505	-6.628e-05	0.0082152	0.0010558	0.00038823	0.38544
0.25459	0.009348	0.0023028	0.0034422	0.0091256	0.26372
0.43041	0.0068087	0.0074145	0.0044544	0.0035062	0.43392
0.39734	-0.0032052	0.031323	0.031364	0.028428	0.42577
0.33821	-0.0004656	0.00052479	0.00045446	-0.0023395	0.33587
0.51306	-0.0080216	0.0089568	0.0091997	-0.0055107	0.50755
0.36255	-0.0053643	-0.0020105	0.0056776	-0.00062615	0.36192
0.26417	0.0049057	0.0026287	-0.0022642	0.0036512	0.26782
